Lat,Long,Region Name_encoded,Suburb_encoded,Brand Name_encoded,Unleaded 91
-12.396662,130.90436,0,7,3,177.9
-12.424795,130.839007,0,12,3,177.9
-12.459371,130.837418,0,0,3,177.9
-12.460552,130.926545,0,13,3,177.9
-12.433454,130.924834,0,14,3,177.9
-12.478572,130.98852,1,16,6,174.5
-12.457972,130.941972,0,13,5,177.9
-12.470486,130.984279,1,16,9,174.9
-12.461616,130.929661,0,13,8,0.0
-12.469825,130.987781,1,17,8,173.9
-12.427976,130.9131,0,14,8,177.5
-12.397213,130.859903,0,9,8,177.5
-12.372055,130.883614,0,1,9,177.9
-12.401029,130.916358,0,6,9,177.9
-12.389526,130.851965,0,22,9,177.9
-12.499875,130.986152,1,18,9,174.9
-12.453169,130.838155,0,0,0,0.0
-12.430993,130.891404,0,24,0,0.0
-12.388251,130.851979,0,22,1,178.9
-12.376822,130.882005,0,1,1,178.9
-12.480144,130.970135,1,16,1,174.9
-12.473721,130.9841,1,16,1,174.9
-12.454479,130.838773,0,0,1,178.9
-12.425722,130.869226,0,24,5,177.5
-12.394908,130.85574,0,3,5,155.9
-12.43158,130.874918,0,24,6,171.5
-12.402207,130.855703,0,3,2,177.5
-12.40943,130.855712,0,27,2,177.5
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,24,0,0.0
-12.457972,130.941972,0,13,5,169.9
-12.470486,130.984279,1,16,4,169.9
-12.461616,130.929661,0,13,8,0.0
-12.372055,130.883614,0,25,4,169.9
-12.389526,130.851965,0,22,4,169.9
-12.499875,130.986152,1,18,4,169.9
-12.401029,130.916358,0,6,4,169.9
-12.478572,130.98852,1,16,6,169.5
-12.427976,130.9131,0,14,8,169.8
-12.469825,130.987781,1,17,8,169.8
-12.397213,130.859903,0,9,8,169.766666
-12.433454,130.924834,0,14,3,169.7
-12.458111,130.836149,0,23,2,169.5
-12.376162,130.88528,0,4,2,169.5
-12.426162,130.893602,0,24,2,169.5
-12.508645,130.990031,1,19,2,169.5
-12.4329,130.848332,0,11,2,169.5
-12.482142,130.985802,1,16,3,169.5
-12.456695,130.966706,1,15,5,169.5
-12.45187,130.96321,1,20,5,169.5
-12.394908,130.85574,0,3,5,169.5
-12.459371,130.837418,0,23,3,169.7
-12.434533,130.923847,0,14,3,169.7
-12.373514,130.883836,0,25,3,169.7
-12.396662,130.90436,0,7,3,169.7
-12.426896,130.855965,0,27,3,169.7
-12.3877,130.85206,0,22,3,169.7
-12.460552,130.926545,0,13,3,169.7
-12.424795,130.839007,0,12,3,169.7
-12.480144,130.970135,1,16,1,171.4
-12.454479,130.838773,0,23,1,171.4
-12.473721,130.9841,1,16,1,171.4
-12.388251,130.851979,0,22,1,171.9
-12.376822,130.882005,0,25,1,171.4
-12.402207,130.855703,0,3,2,169.5
-12.40943,130.855712,0,27,2,169.5
-12.425722,130.869226,0,24,5,169.5
-12.43158,130.874918,0,24,6,163.5
-12.394908,130.85574,0,3,5,155.9
-12.394744,130.87797,0,5,3,169.7
-12.457972,130.941972,0,13,5,169.9
-12.470486,130.984279,1,16,4,169.9
-12.461616,130.929661,0,13,8,0.0
-12.389526,130.851965,0,22,4,169.9
-12.372055,130.883614,0,25,4,169.9
-12.499875,130.986152,1,18,4,169.9
-12.401029,130.916358,0,6,4,169.9
-12.478572,130.98852,1,16,6,169.5
-12.397213,130.859903,0,9,8,169.9
-12.427976,130.9131,0,14,8,169.9
-12.469825,130.987781,1,17,8,169.9
-12.433454,130.924834,0,14,3,169.7
-12.376162,130.88528,0,4,2,169.5
-12.4329,130.848332,0,11,2,169.5
-12.508645,130.990031,1,19,2,169.5
-12.458111,130.836149,0,23,2,169.5
-12.426162,130.893602,0,24,2,169.5
-12.394908,130.85574,0,3,5,169.5
-12.456695,130.966706,1,15,5,169.5
-12.482142,130.985802,1,16,3,169.5
-12.45187,130.96321,1,20,5,169.5
-12.424795,130.839007,0,12,3,169.7
-12.3877,130.85206,0,22,3,169.7
-12.373514,130.883836,0,25,3,169.7
-12.459371,130.837418,0,23,3,169.7
-12.396662,130.90436,0,7,3,169.7
-12.434533,130.923847,0,14,3,169.7
-12.460552,130.926545,0,13,3,169.7
-12.426896,130.855965,0,27,3,169.7
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,24,0,0.0
-12.473721,130.9841,1,16,1,172.9
-12.388251,130.851979,0,22,1,172.9
-12.480144,130.970135,1,16,1,172.9
-12.454479,130.838773,0,23,1,172.9
-12.425722,130.869226,0,24,5,169.5
-12.40943,130.855712,0,27,2,169.5
-12.394908,130.85574,0,3,5,155.9
-12.43158,130.874918,0,24,6,163.5
-12.376822,130.882005,0,25,1,172.9
-12.402207,130.855703,0,3,2,169.5
-12.394744,130.87797,0,5,3,169.7
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,0.0
-12.430993,130.891404,0,24,0,0.0
-12.480144,130.970135,1,16,1,172.9
-12.388251,130.851979,0,22,1,172.9
-12.454479,130.838773,0,23,1,172.9
-12.473721,130.9841,1,16,1,172.9
-12.394908,130.85574,0,3,5,155.9
-12.402207,130.855703,0,3,2,169.5
-12.43158,130.874918,0,24,6,163.5
-12.40943,130.855712,0,27,2,169.5
-12.425722,130.869226,0,24,5,169.5
-12.376822,130.882005,0,25,1,172.9
-12.394744,130.87797,0,5,3,169.7
-12.470486,130.984279,1,16,4,169.9
-12.461616,130.929661,0,13,8,0.0
-12.457972,130.941972,0,13,5,169.9
-12.389526,130.851965,0,22,4,169.9
-12.401029,130.916358,0,6,4,169.9
-12.499875,130.986152,1,18,4,171.05625
-12.372055,130.883614,0,25,4,169.9
-12.478572,130.98852,1,16,6,169.5
-12.397213,130.859903,0,9,8,169.9
-12.427976,130.9131,0,14,8,169.9
-12.469825,130.987781,1,17,8,169.9
-12.433454,130.924834,0,14,3,169.7
-12.508645,130.990031,1,19,2,169.5
-12.4329,130.848332,0,11,2,169.5
-12.458111,130.836149,0,23,2,169.5
-12.376162,130.88528,0,4,2,169.5
-12.426162,130.893602,0,24,2,169.5
-12.482142,130.985802,1,16,3,169.5
-12.456695,130.966706,1,15,5,169.5
-12.394908,130.85574,0,3,5,169.5
-12.45187,130.96321,1,20,5,169.5
-12.373514,130.883836,0,25,3,169.7
-12.460552,130.926545,0,13,3,169.7
-12.424795,130.839007,0,12,3,169.7
-12.459371,130.837418,0,23,3,169.7
-12.426896,130.855965,0,27,3,169.7
-12.3877,130.85206,0,22,3,169.7
-12.434533,130.923847,0,14,3,169.7
-12.396662,130.90436,0,7,3,169.7
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.454479,130.838773,0,23,1,172.9
-12.480144,130.970135,1,16,1,172.9
-12.388251,130.851979,0,22,1,172.9
-12.473721,130.9841,1,16,1,172.9
-12.376822,130.882005,0,1,1,172.9
-12.43158,130.874918,0,8,6,163.5
-12.425722,130.869226,0,8,5,169.5
-12.394908,130.85574,0,26,5,155.9
-12.40943,130.855712,0,27,2,169.5
-12.402207,130.855703,0,26,2,169.5
-12.394744,130.87797,0,5,3,169.7
-12.456695,130.966706,1,15,5,169.5
-12.482142,130.985802,1,16,3,169.5
-12.508645,130.990031,1,19,2,169.5
-12.45187,130.96321,1,20,5,169.5
-12.459371,130.837418,0,23,3,169.7
-12.460552,130.926545,0,13,3,169.7
-12.396662,130.90436,0,7,3,169.7
-12.434533,130.923847,0,14,3,169.7
-12.458111,130.836149,0,23,2,169.5
-12.373514,130.883836,0,1,3,169.7
-12.394908,130.85574,0,26,5,169.5
-12.376162,130.88528,0,4,2,169.5
-12.3877,130.85206,0,22,3,169.7
-12.424795,130.839007,0,12,3,169.7
-12.426162,130.893602,0,8,2,169.5
-12.4329,130.848332,0,11,2,169.5
-12.426896,130.855965,0,27,3,169.7
-12.433454,130.924834,0,14,3,169.7
-12.478572,130.98852,1,16,6,169.5
-12.461616,130.929661,0,13,8,0.0
-12.470486,130.984279,1,16,9,169.9
-12.457972,130.941972,0,13,5,169.9
-12.427976,130.9131,0,14,8,173.9
-12.469825,130.987781,1,17,8,173.9
-12.397213,130.859903,0,9,8,173.9
-12.499875,130.986152,1,18,9,172.9
-12.389526,130.851965,0,22,9,171.9
-12.372055,130.883614,0,1,9,169.9
-12.401029,130.916358,0,6,9,171.180898
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.454479,130.838773,0,23,1,172.9
-12.480144,130.970135,1,16,1,172.9
-12.473721,130.9841,1,16,1,172.9
-12.388251,130.851979,0,22,1,172.9
-12.376822,130.882005,0,1,1,172.9
-12.43158,130.874918,0,8,6,165.0
-12.425722,130.869226,0,8,5,171.5
-12.394908,130.85574,0,26,5,155.9
-12.40943,130.855712,0,27,2,169.5
-12.402207,130.855703,0,26,2,169.5
-12.394744,130.87797,0,5,3,169.7
-12.482142,130.985802,1,16,3,169.5
-12.508645,130.990031,1,19,2,169.5
-12.45187,130.96321,1,20,5,171.5
-12.456695,130.966706,1,15,5,171.5
-12.460552,130.926545,0,13,3,169.7
-12.459371,130.837418,0,23,3,169.7
-12.458111,130.836149,0,23,2,169.5
-12.434533,130.923847,0,14,3,169.7
-12.396662,130.90436,0,7,3,169.7
-12.3877,130.85206,0,22,3,169.7
-12.376162,130.88528,0,4,2,169.5
-12.373514,130.883836,0,1,3,169.7
-12.394908,130.85574,0,26,5,171.5
-12.426896,130.855965,0,27,3,169.7
-12.424795,130.839007,0,12,3,169.7
-12.426162,130.893602,0,8,2,169.5
-12.4329,130.848332,0,11,2,169.5
-12.433454,130.924834,0,14,3,169.7
-12.478572,130.98852,1,16,6,171.0
-12.457972,130.941972,0,13,5,169.9
-12.470486,130.984279,1,16,9,169.9
-12.461616,130.929661,0,13,8,0.0
-12.397213,130.859903,0,9,8,175.9
-12.427976,130.9131,0,14,8,175.9
-12.469825,130.987781,1,17,8,175.9
-12.499875,130.986152,1,18,9,172.9
-12.389526,130.851965,0,22,9,172.9
-12.372055,130.883614,0,1,9,169.9
-12.401029,130.916358,0,6,9,172.9
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.454479,130.838773,0,23,1,172.9
-12.480144,130.970135,1,16,1,172.9
-12.388251,130.851979,0,22,1,172.9
-12.473721,130.9841,1,16,1,172.9
-12.43158,130.874918,0,8,6,166.5
-12.376822,130.882005,0,1,1,172.9
-12.425722,130.869226,0,8,5,173.5
-12.394908,130.85574,0,26,5,155.9
-12.402207,130.855703,0,26,2,169.5
-12.40943,130.855712,0,27,2,169.5
-12.394744,130.87797,0,5,3,169.7
-12.456695,130.966706,1,15,5,173.5
-12.508645,130.990031,1,19,2,169.5
-12.45187,130.96321,1,20,5,173.5
-12.482142,130.985802,1,16,3,169.5
-12.458111,130.836149,0,23,2,169.5
-12.396662,130.90436,0,7,3,169.7
-12.434533,130.923847,0,14,3,169.7
-12.460552,130.926545,0,13,3,169.7
-12.459371,130.837418,0,23,3,169.7
-12.373514,130.883836,0,1,3,169.7
-12.394908,130.85574,0,26,5,173.5
-12.376162,130.88528,0,4,2,169.5
-12.3877,130.85206,0,22,3,169.7
-12.426162,130.893602,0,8,2,169.5
-12.424795,130.839007,0,12,3,169.7
-12.426896,130.855965,0,27,3,169.7
-12.4329,130.848332,0,11,2,169.5
-12.433454,130.924834,0,14,3,169.7
-12.478572,130.98852,1,16,6,172.5
-12.461616,130.929661,0,13,8,0.0
-12.470486,130.984279,1,16,9,169.9
-12.457972,130.941972,0,13,5,170.869072
-12.469825,130.987781,1,17,8,175.9
-12.397213,130.859903,0,9,8,175.9
-12.427976,130.9131,0,14,8,175.9
-12.389526,130.851965,0,22,9,172.9
-12.499875,130.986152,1,18,9,172.9
-12.401029,130.916358,0,6,9,172.9
-12.372055,130.883614,0,1,9,169.9
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.376822,130.882005,0,1,1,174.9
-12.473721,130.9841,1,16,1,174.4
-12.388251,130.851979,0,22,1,174.4
-12.454479,130.838773,0,23,1,174.4
-12.480144,130.970135,1,16,1,174.4
-12.43158,130.874918,0,8,6,168.0
-12.394908,130.85574,0,26,5,155.9
-12.425722,130.869226,0,8,5,173.5
-12.40943,130.855712,0,27,2,169.5
-12.402207,130.855703,0,26,2,169.5
-12.394744,130.87797,0,5,3,172.7
-12.456695,130.966706,1,15,5,173.5
-12.482142,130.985802,1,16,3,172.6
-12.508645,130.990031,1,19,2,169.5
-12.45187,130.96321,1,20,5,173.5
-12.460552,130.926545,0,13,3,172.7
-12.434533,130.923847,0,14,3,172.7
-12.458111,130.836149,0,23,2,169.5
-12.396662,130.90436,0,7,3,172.7
-12.459371,130.837418,0,23,3,172.7
-12.373514,130.883836,0,1,3,172.7
-12.394908,130.85574,0,26,5,173.5
-12.3877,130.85206,0,22,3,172.7
-12.376162,130.88528,0,4,2,169.5
-12.426162,130.893602,0,8,2,169.5
-12.4329,130.848332,0,11,2,169.5
-12.424795,130.839007,0,12,3,172.7
-12.426896,130.855965,0,27,3,172.7
-12.433454,130.924834,0,14,3,172.7
-12.478572,130.98852,1,16,6,174.0
-12.461616,130.929661,0,13,8,0.0
-12.457972,130.941972,0,13,5,173.549484
-12.470486,130.984279,1,16,9,169.9
-12.427976,130.9131,0,14,8,175.9
-12.397213,130.859903,0,9,8,175.9
-12.469825,130.987781,1,17,8,175.9
-12.389526,130.851965,0,22,9,174.106185
-12.499875,130.986152,1,18,9,174.0875
-12.372055,130.883614,0,1,9,173.147422
-12.401029,130.916358,0,6,9,174.05625
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.45187,130.96321,1,20,5,174.5
-12.482142,130.985802,1,16,3,175.7
-12.508645,130.990031,1,19,2,173.363013
-12.456695,130.966706,1,15,5,174.5
-12.458111,130.836149,0,23,2,173.554054
-12.459371,130.837418,0,23,3,175.7
-12.396662,130.90436,0,7,3,175.7
-12.434533,130.923847,0,14,3,175.7
-12.460552,130.926545,0,13,3,175.7
-12.394908,130.85574,0,26,5,174.5
-12.376162,130.88528,0,4,2,173.554054
-12.373514,130.883836,0,1,3,175.7
-12.3877,130.85206,0,22,3,175.7
-12.4329,130.848332,0,11,2,173.532432
-12.424795,130.839007,0,12,3,175.7
-12.426162,130.893602,0,8,2,173.445205
-12.426896,130.855965,0,27,3,175.7
-12.433454,130.924834,0,14,3,175.7
-12.478572,130.98852,1,16,6,175.5
-12.461616,130.929661,0,13,8,0.0
-12.470486,130.984279,1,16,9,174.029032
-12.457972,130.941972,0,13,5,175.9
-12.397213,130.859903,0,9,8,175.9
-12.427976,130.9131,0,14,8,175.9
-12.469825,130.987781,1,17,8,175.9
-12.401029,130.916358,0,6,9,175.9
-12.389526,130.851965,0,22,9,175.9
-12.499875,130.986152,1,18,9,175.9
-12.372055,130.883614,0,1,9,175.9
-12.480144,130.970135,1,16,1,177.4
-12.473721,130.9841,1,16,1,175.9
-12.388251,130.851979,0,22,1,175.9
-12.454479,130.838773,0,23,1,175.9
-12.376822,130.882005,0,1,1,175.9
-12.43158,130.874918,0,8,6,169.5
-12.394908,130.85574,0,26,5,155.9
-12.425722,130.869226,0,8,5,174.5
-12.402207,130.855703,0,26,2,173.445205
-12.40943,130.855712,0,27,2,173.445205
-12.394744,130.87797,0,5,3,175.7
-12.40943,130.855712,0,27,2,175.5
-12.402207,130.855703,0,26,2,175.5
-12.394744,130.87797,0,5,3,175.7
-12.482142,130.985802,1,16,3,175.7
-12.45187,130.96321,1,20,5,175.5
-12.456695,130.966706,1,15,5,175.5
-12.508645,130.990031,1,19,2,175.5
-12.434533,130.923847,0,14,3,175.7
-12.396662,130.90436,0,7,3,175.7
-12.459371,130.837418,0,23,3,175.7
-12.460552,130.926545,0,13,3,175.7
-12.458111,130.836149,0,23,2,175.5
-12.376162,130.88528,0,4,2,175.5
-12.394908,130.85574,0,26,5,175.5
-12.3877,130.85206,0,22,3,175.7
-12.373514,130.883836,0,1,3,175.7
-12.426896,130.855965,0,27,3,175.7
-12.426162,130.893602,0,8,2,175.5
-12.424795,130.839007,0,12,3,175.7
-12.4329,130.848332,0,11,2,175.5
-12.433454,130.924834,0,14,3,175.7
-12.478572,130.98852,1,16,6,175.5
-12.457972,130.941972,0,13,5,175.9
-12.470486,130.984279,1,16,9,175.9
-12.461616,130.929661,0,13,8,0.0
-12.427976,130.9131,0,14,8,175.9
-12.397213,130.859903,0,9,8,175.9
-12.469825,130.987781,1,17,8,175.9
-12.499875,130.986152,1,18,9,175.9
-12.372055,130.883614,0,1,9,175.9
-12.401029,130.916358,0,6,9,175.9
-12.389526,130.851965,0,22,9,175.9
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.376822,130.882005,0,1,1,175.9
-12.388251,130.851979,0,22,1,175.9
-12.473721,130.9841,1,16,1,175.9
-12.454479,130.838773,0,23,1,175.9
-12.480144,130.970135,1,16,1,178.9
-12.43158,130.874918,0,8,6,169.5
-12.425722,130.869226,0,8,5,175.5
-12.394908,130.85574,0,26,5,155.9
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.376822,130.882005,0,1,1,175.9
-12.473721,130.9841,1,16,1,175.9
-12.388251,130.851979,0,22,1,175.9
-12.480144,130.970135,1,16,1,178.9
-12.454479,130.838773,0,23,1,175.9
-12.43158,130.874918,0,8,6,169.5
-12.425722,130.869226,0,8,5,175.5
-12.394908,130.85574,0,26,5,155.9
-12.40943,130.855712,0,27,2,175.5
-12.402207,130.855703,0,26,2,175.5
-12.394744,130.87797,0,5,3,175.7
-12.45187,130.96321,1,20,5,175.5
-12.508645,130.990031,1,19,2,175.5
-12.456695,130.966706,1,15,5,175.5
-12.482142,130.985802,1,16,3,175.7
-12.396662,130.90436,0,7,3,175.7
-12.459371,130.837418,0,23,3,175.7
-12.460552,130.926545,0,13,3,175.7
-12.434533,130.923847,0,14,3,175.7
-12.458111,130.836149,0,23,2,175.5
-12.394908,130.85574,0,26,5,175.5
-12.3877,130.85206,0,22,3,175.7
-12.376162,130.88528,0,4,2,175.5
-12.373514,130.883836,0,1,3,175.7
-12.4329,130.848332,0,11,2,175.5
-12.426896,130.855965,0,27,3,175.7
-12.426162,130.893602,0,8,2,175.5
-12.424795,130.839007,0,12,3,175.7
-12.433454,130.924834,0,14,3,175.7
-12.478572,130.98852,1,16,6,175.5
-12.457972,130.941972,0,13,5,175.9
-12.470486,130.984279,1,16,9,175.9
-12.461616,130.929661,0,13,8,0.0
-12.397213,130.859903,0,9,8,175.9
-12.427976,130.9131,0,14,8,175.9
-12.469825,130.987781,1,17,8,175.9
-12.389526,130.851965,0,22,9,175.9
-12.401029,130.916358,0,6,9,175.9
-12.499875,130.986152,1,18,9,175.9
-12.372055,130.883614,0,1,9,175.9
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.376822,130.882005,0,1,1,177.4
-12.388251,130.851979,0,22,1,177.4
-12.454479,130.838773,0,23,1,177.4
-12.480144,130.970135,1,16,1,178.9
-12.473721,130.9841,1,16,1,177.4
-12.43158,130.874918,0,8,6,169.5
-12.394908,130.85574,0,26,5,155.9
-12.425722,130.869226,0,8,5,175.5
-12.402207,130.855703,0,26,2,175.5
-12.40943,130.855712,0,27,2,175.5
-12.394744,130.87797,0,5,3,175.7
-12.508645,130.990031,1,19,2,175.5
-12.45187,130.96321,1,20,5,175.5
-12.482142,130.985802,1,16,3,175.7
-12.456695,130.966706,1,15,5,175.5
-12.460552,130.926545,0,13,3,175.7
-12.459371,130.837418,0,23,3,175.7
-12.458111,130.836149,0,23,2,175.5
-12.434533,130.923847,0,14,3,175.7
-12.396662,130.90436,0,7,3,175.7
-12.394908,130.85574,0,26,5,175.5
-12.373514,130.883836,0,1,3,175.7
-12.3877,130.85206,0,22,3,175.7
-12.376162,130.88528,0,4,2,175.5
-12.426896,130.855965,0,27,3,175.7
-12.424795,130.839007,0,12,3,175.7
-12.4329,130.848332,0,11,2,175.5
-12.426162,130.893602,0,8,2,175.5
-12.433454,130.924834,0,14,3,175.7
-12.478572,130.98852,1,16,6,175.5
-12.461616,130.929661,0,13,8,0.0
-12.470486,130.984279,1,16,9,177.013402
-12.457972,130.941972,0,13,5,175.9
-12.469825,130.987781,1,17,8,177.9
-12.397213,130.859903,0,9,8,177.9
-12.427976,130.9131,0,14,8,177.9
-12.499875,130.986152,1,18,9,176.973684
-12.372055,130.883614,0,1,9,177.044329
-12.389526,130.851965,0,22,9,177.013402
-12.401029,130.916358,0,6,9,177.013402
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.388251,130.851979,0,22,1,179.9
-12.473721,130.9841,1,16,1,179.9
-12.454479,130.838773,0,23,1,179.9
-12.376822,130.882005,0,1,1,179.9
-12.480144,130.970135,1,16,1,179.9
-12.43158,130.874918,0,8,6,171.5
-12.425722,130.869226,0,8,5,177.5
-12.394908,130.85574,0,26,5,155.9
-12.40943,130.855712,0,27,2,175.5
-12.402207,130.855703,0,26,2,175.5
-12.394744,130.87797,0,5,3,177.7
-12.372055,130.883614,0,1,9,179.316666
-12.478572,130.98852,1,16,6,177.5
-12.461616,130.929661,0,13,8,0.0
-12.457972,130.941972,0,13,5,176.914925
-12.470486,130.984279,1,16,9,179.2125
-12.469825,130.987781,1,17,8,178.9
-12.397213,130.859903,0,9,8,178.9
-12.427976,130.9131,0,14,8,178.9
-12.389526,130.851965,0,22,9,179.222916
-12.499875,130.986152,1,18,9,179.357831
-12.401029,130.916358,0,6,9,179.30625
-12.482142,130.985802,1,16,3,177.7
-12.45187,130.96321,1,20,5,177.5
-12.456695,130.966706,1,15,5,177.5
-12.508645,130.990031,1,19,2,175.5
-12.458111,130.836149,0,23,2,175.5
-12.396662,130.90436,0,7,3,177.7
-12.460552,130.926545,0,13,3,177.7
-12.434533,130.923847,0,14,3,177.7
-12.459371,130.837418,0,23,3,177.7
-12.394908,130.85574,0,26,5,177.5
-12.376162,130.88528,0,4,2,175.5
-12.373514,130.883836,0,1,3,177.7
-12.3877,130.85206,0,22,3,177.7
-12.424795,130.839007,0,12,3,177.7
-12.426162,130.893602,0,8,2,175.5
-12.4329,130.848332,0,11,2,175.5
-12.426896,130.855965,0,27,3,177.7
-12.433454,130.924834,0,14,3,177.7
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.388251,130.851979,0,22,1,181.9
-12.454479,130.838773,0,23,1,181.9
-12.480144,130.970135,1,16,1,181.9
-12.376822,130.882005,0,1,1,181.65
-12.473721,130.9841,1,16,1,181.9
-12.43158,130.874918,0,8,6,175.5
-12.425722,130.869226,0,8,5,181.5
-12.394908,130.85574,0,26,5,155.9
-12.402207,130.855703,0,26,2,178.020547
-12.40943,130.855712,0,27,2,178.130136
-12.394744,130.87797,0,5,3,181.7
-12.45187,130.96321,1,20,5,181.5
-12.456695,130.966706,1,15,5,181.5
-12.482142,130.985802,1,16,3,181.7
-12.508645,130.990031,1,19,2,175.5
-12.458111,130.836149,0,23,2,177.636986
-12.396662,130.90436,0,7,3,181.7
-12.460552,130.926545,0,13,3,181.7
-12.459371,130.837418,0,23,3,181.7
-12.434533,130.923847,0,14,3,181.7
-12.373514,130.883836,0,1,3,181.7
-12.376162,130.88528,0,4,2,178.184931
-12.394908,130.85574,0,26,5,181.5
-12.3877,130.85206,0,22,3,181.7
-12.426162,130.893602,0,8,2,178.130136
-12.426896,130.855965,0,27,3,181.7
-12.4329,130.848332,0,11,2,178.130136
-12.424795,130.839007,0,12,3,181.7
-12.433454,130.924834,0,14,3,181.7
-12.478572,130.98852,1,16,6,181.5
-12.470486,130.984279,1,16,9,182.054639
-12.461616,130.929661,0,13,8,0.0
-12.457972,130.941972,0,13,5,182.085567
-12.469825,130.987781,1,17,8,182.1
-12.397213,130.859903,0,9,8,182.1
-12.427976,130.9131,0,14,8,182.1
-12.372055,130.883614,0,1,9,182.24375
-12.499875,130.986152,1,18,9,182.271134
-12.401029,130.916358,0,6,9,182.168817
-12.389526,130.851965,0,22,9,181.838144
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.480144,130.970135,1,16,1,183.9
-12.388251,130.851979,0,22,1,183.9
-12.473721,130.9841,1,16,1,183.9
-12.454479,130.838773,0,23,1,183.9
-12.376822,130.882005,0,1,1,183.9
-12.43158,130.874918,0,8,6,177.5
-12.425722,130.869226,0,8,5,183.5
-12.394908,130.85574,0,26,5,155.9
-12.40943,130.855712,0,27,2,181.910958
-12.402207,130.855703,0,26,2,181.910958
-12.394744,130.87797,0,5,3,183.7
-12.508645,130.990031,1,19,2,180.212328
-12.45187,130.96321,1,20,5,183.5
-12.482142,130.985802,1,16,3,183.7
-12.456695,130.966706,1,15,5,183.5
-12.460552,130.926545,0,13,3,183.7
-12.434533,130.923847,0,14,3,183.7
-12.458111,130.836149,0,23,2,181.363013
-12.459371,130.837418,0,23,3,183.7
-12.396662,130.90436,0,7,3,183.7
-12.3877,130.85206,0,22,3,183.7
-12.394908,130.85574,0,26,5,183.5
-12.373514,130.883836,0,1,3,183.7
-12.376162,130.88528,0,4,2,182.020547
-12.4329,130.848332,0,11,2,181.746575
-12.426162,130.893602,0,8,2,182.020547
-12.424795,130.839007,0,12,3,183.7
-12.426896,130.855965,0,27,3,183.7
-12.433454,130.924834,0,14,3,183.7
-12.478572,130.98852,1,16,6,183.5
-12.457972,130.941972,0,13,5,183.9
-12.461616,130.929661,0,13,8,0.0
-12.470486,130.984279,1,16,9,183.9
-12.469825,130.987781,1,17,8,183.7
-12.397213,130.859903,0,9,8,183.7
-12.427976,130.9131,0,14,8,183.7
-12.389526,130.851965,0,22,9,183.9
-12.401029,130.916358,0,6,9,183.9
-12.499875,130.986152,1,18,9,183.9
-12.372055,130.883614,0,1,9,183.9
-12.447604,130.94755,0,14,5,0.0
-12.453169,130.838155,0,23,0,0.0
-12.430993,130.891404,0,8,0,0.0
-12.376822,130.882005,0,1,1,184.566666
-12.454479,130.838773,0,23,1,184.9
-12.473721,130.9841,1,16,1,184.9
-12.388251,130.851979,0,22,1,184.9
-12.480144,130.970135,1,16,1,184.9
-12.43158,130.874918,0,8,6,177.5
-12.394908,130.85574,0,26,5,155.9
-12.425722,130.869226,0,8,5,183.5
-12.40943,130.855712,0,27,2,183.5
-12.402207,130.855703,0,26,2,183.5
-12.394744,130.87797,0,5,3,183.7
-12.482142,130.985802,1,16,3,183.7
-12.456695,130.966706,1,15,5,183.5
-12.508645,130.990031,1,19,2,183.5
-12.45187,130.96321,1,20,5,183.5
-12.460552,130.926545,0,13,3,183.7
-12.396662,130.90436,0,7,3,183.7
-12.458111,130.836149,0,23,2,183.5
-12.434533,130.923847,0,14,3,183.7
-12.459371,130.837418,0,23,3,183.7
-12.394908,130.85574,0,26,5,183.5
-12.373514,130.883836,0,1,3,183.7
-12.376162,130.88528,0,4,2,183.5
-12.3877,130.85206,0,22,3,183.7
-12.426162,130.893602,0,8,2,183.5
-12.424795,130.839007,0,12,3,183.7
-12.426896,130.855965,0,27,3,183.7
-12.4329,130.848332,0,11,2,183.5
-12.433454,130.924834,0,14,3,183.7
